29510,4,141133.3059,35283.3264
29822,8,281909.8552,35238.7319
29627,8,281414.838,35176.8547
29955,12,421079.058,35089.9215
30075,8,280716.3647,35089.5455
29938,12,420767.7112,35063.9759
29891,8,279722.7664,34965.3458
29605,8,279225.9956,34903.2494
29637,12,407563.0075,33963.5839
29817,4,135766.4747,33941.6186
29922,4,132439.4619,33109.8654
30082,4,132423.9085,33105.9771
29499,8,264645.3146,33080.6643
29595,4,131484.2996,32871.0749
29894,4,131237.7017,32809.4254
29931,4,130404.7884,32601.1971
30092,4,130063.1207,32515.7801
29739,4,128791.75,32197.9375
29907,4,127453.7862,31863.4465
29485,4,127379.7919,31844.9479
29534,4,127302.9333,31825.7333
29841,4,127265.1484,31816.2871
29699,4,126587.3691,31646.8422
29947,8,248869.8958,31108.7369
30063,4,121147.8071,30286.9517
29820,4,120813.0175,30203.2543
30097,4,120560.4446,30140.1111
29549,8,238924.2599,29865.5324
30073,4,119292.9236,29823.2309
29821,4,119231.7975,29807.9493
29823,4,119150.4488,29787.6122
29786,8,236210.9015,29526.3626
29776,4,116621.1333,29155.2833
30087,4,115500.1941,28875.0485
29509,12,337311.2711,28109.2725
29787,6,167452.6003,27908.7667
30093,4,111168.3274,27792.0818
30005,4,109753.0267,27438.2566
29698,12,326883.5513,27240.2959
29496,4,107741.109,26935.2772
29492,6,158025.1722,26337.5287
29622,10,262408.3464,26240.8346
29789,12,313549.3888,26129.1157
29925,7,182777.7771,26111.111
29928,4,103991.2657,25997.8164
29746,8,205886.8086,25735.851
30076,12,302061.1054,25171.7587
30100,4,99440.3238,24860.0809
29906,4,98531.0126,24632.7531
29491,4,98273.5468,24568.3867
30105,8,195196.9483,24399.6185
29773,4,95924.0197,23981.0049
30090,4,93981.0186,23495.2546
29769,4,92300.5485,23075.1371
29912,4,92154.313,23038.5782
29828,8,178184.8558,22273.1069
29946,8,172785.8625,21598.2328
29915,9,194043.4591,21560.3843
30095,12,257252.7645,21437.7303
29484,7,147804.9208,21114.9886
29500,7,147107.0296,21015.2899
29963,12,251643.9575,20970.3297
30088,4,83314.8579,20828.7144
29795,8,166136.4831,20767.0603
30060,8,164824.0728,20603.0091
29528,8,162305.8093,20288.2261
29794,4,80262.2493,20065.5623
29883,5,98196.569,19639.3138
29807,4,77862.1397,19465.5349
30014,4,77287.5609,19321.8902
29958,9,173851.9306,19316.8811
29538,4,76266.9402,19066.735
30020,4,74771.1754,18692.7938
29880,12,218031.225,18169.2687
30009,8,140787.7392,17598.4674
30004,7,122815.4725,17545.0675
29974,5,87227.3226,17445.4645
29666,4,69597.4879,17399.3719
29972,4,69515.4239,17378.8559
29708,4,69381.6517,17345.4129
29521,12,208054.1284,17337.844
29945,11,186803.4277,16982.1297
30015,4,66640.3556,16660.0889
29877,4,66227.5116,16556.8779
30096,9,148385.9496,16487.3277
29951,7,112703.6757,16100.5251
29526,4,63438.0774,15859.5193
29791,4,62725.1342,15681.2835
29842,10,156413.2374,15641.3237
29642,9,139680.9176,15520.1019
29653,4,61333.7327,15333.4331
29968,11,168144.5376,15285.867
29655,4,59709.5091,14927.3772
29511,11,163046.6378,14822.4216
29661,6,86090.9919,14348.4986
30106,8,113981.9967,14247.7495
29811,12,170328.5592,14194.0466
29813,4,54905.1516,13726.2879
29667,4,53326.5664,13331.6416
29809,8,106357.9807,13294.7475
29671,4,52748.2969,13187.0742
29718,8,102216.0824,12777.0103
29632,4,50997.8805,12749.4701
29892,9,114722.0767,12746.8974
29717,7,88435.3409,12633.6201
30026,8,99688.7645,12461.0955
30091,8,99385.9745,12423.2468
29799,4,49614.9179,12403.7294
29696,8,97102.3608,12137.7951
29815,8,97031.2173,12128.9021
29981,8,96507.6623,12063.4577
29664,4,48054.0631,12013.5157
29581,9,106288.0572,11809.7841
29663,4,47094.0902,11773.5225
29784,8,93888.441,11736.0551
29684,8,92548.8494,11568.6061
29685,12,136053.7081,11337.809
29779,4,44581.9065,11145.4766
29824,9,99904.7516,11100.5279
29656,4,44104.1959,11026.0489
29810,12,124014.5979,10334.5498
29596,4,41264.0391,10316.0097
29531,11,113172.072,10288.3701
29592,12,121101.8185,10091.8182
29979,4,38649.3061,9662.3265
29846,12,113785.9264,9482.1605
29798,8,74645.4634,9330.6829
29759,4,36756.0713,9189.0178
29740,8,72854.4681,9106.8085
29571,12,107313.0962,8942.758
29803,12,107198.4605,8933.205
29985,8,70217.2163,8777.152
29670,4,34882.524,8720.631
29680,8,69588.4447,8698.5555
29634,4,34605.00,8651.25
30030,8,68644.5658,8580.5707
30029,8,68384.4244,8548.053
30011,11,93877.1811,8534.2891
29805,8,67712.4799,8464.0599
29762,4,33399.5723,8349.893
29544,8,66718.9124,8339.864
29878,4,33032.3816,8258.0954
29686,4,32409.8546,8102.4636
29961,10,79847.8229,7984.7822
29613,4,31727.7716,7931.9429
29506,4,31667.3341,7916.8335
29533,12,93332.0095,7777.6674
29856,8,61405.0318,7675.6289
29866,6,45690.8544,7615.1424
29631,4,30395.4433,7598.8608
29970,4,30177.3446,7544.3361
29540,8,60010.9459,7501.3682
29566,4,29903.9498,7475.9874
29687,4,29798.4906,7449.6226
29797,8,58808.1531,7351.0191
29659,7,49438.7051,7062.6721
29487,11,77585.195,7053.1995
29621,1,6997.2556,6997.2556
29755,4,27968.3147,6992.0786
30039,8,55823.3779,6977.9222
29780,8,55608.3548,6951.0443
30034,4,27794.1107,6948.5276
29801,4,27421.8165,6855.4541
29600,3,19798.5095,6599.5031
29865,12,77139.5923,6428.2993
29874,4,25614.0199,6403.5049
30037,8,51183.5661,6397.9457
29975,8,51015.5565,6376.9445
30027,4,25454.6959,6363.6739
29778,8,50673.1856,6334.1482
29673,4,25153.6109,6288.4027
29654,8,50149.2315,6268.6539
29814,4,25064.6472,6266.1618
29586,8,50117.8904,6264.7363
29620,12,74518.6883,6209.8906
29519,4,24584.3747,6146.0936
29577,12,73278.6485,6106.554
29871,4,24125.5655,6031.3913
29520,8,48061.4725,6007.684
29553,4,23919.1909,5979.7977
29598,8,46391.1048,5798.8881
29984,4,22929.4604,5732.3651
29558,9,51533.2559,5725.9173
29761,12,68068.6803,5672.39
29683,8,45316.8917,5664.6114
29873,8,45166.9405,5645.8675
29636,4,22534.9569,5633.7392
30013,3,16897.722,5632.574
29539,12,67481.63,5623.4691
29709,8,44065.4622,5508.1827
30052,4,21863.8998,5465.9749
29757,12,65505.3258,5458.7771
29876,4,21560.4034,5390.1008
30035,4,21186.4118,5296.6029
29591,4,20867.0069,5216.7517
29570,12,61854.5431,5154.5452
29633,7,36079.2038,5154.1719
29527,4,20366.1058,5091.5264
29804,4,20330.4564,5082.6141
29986,8,40188.4765,5023.5595
30054,4,19949.7654,4987.4413
29677,8,39661.4212,4957.6776
29572,4,19628.4772,4907.1193
29973,7,34242.491,4891.7844
29731,12,58418.6364,4868.2197
29976,4,19322.199,4830.5497
29969,6,28114.4842,4685.7473
30047,7,32609.6356,4658.5193
29517,4,18084.8734,4521.2183
29808,3,12665.7725,4221.9241
29879,8,33364.2043,4170.5255
29781,8,33259.9208,4157.4901
30017,4,16419.2646,4104.8161
29750,5,20326.274,4065.2548
29623,3,12019.4344,4006.4781
29869,8,31992.6547,3999.0818
28183,1,3953.9884,3953.9884
28790,1,3953.9884,3953.9884
28621,1,3953.9884,3953.9884
29059,1,3953.9884,3953.9884
28172,1,3953.9884,3953.9884
28295,1,3953.9884,3953.9884
28163,1,3953.9884,3953.9884
28853,1,3953.9884,3953.9884
29280,1,3953.9884,3953.9884
28676,1,3953.9884,3953.9884
28112,1,3953.9884,3953.9884
29108,1,3953.9884,3953.9884
28092,1,3953.9884,3953.9884
28630,1,3953.9884,3953.9884
28988,1,3953.9884,3953.9884
28149,1,3953.9884,3953.9884
28656,1,3953.9884,3953.9884
29254,1,3953.9884,3953.9884
28799,1,3953.9884,3953.9884
28839,1,3953.9884,3953.9884
29008,1,3953.9884,3953.9884
28830,1,3953.9884,3953.9884
28856,1,3953.9884,3953.9884
28166,1,3953.9884,3953.9884
27917,1,3953.9884,3953.9884
29208,1,3953.9884,3953.9884
28040,1,3953.9884,3953.9884
28624,1,3953.9884,3953.9884
29145,1,3953.9884,3953.9884
28627,1,3953.9884,3953.9884
28186,1,3953.9884,3953.9884
28644,1,3953.9884,3953.9884
28169,1,3953.9884,3953.9884
29334,1,3953.9884,3953.9884
29142,1,3953.9884,3953.9884
24493,1,3953.9884,3953.9884
29136,1,3953.9884,3953.9884
28635,1,3953.9884,3953.9884
28807,1,3953.9884,3953.9884
28761,1,3953.9884,3953.9884
28177,1,3953.9884,3953.9884
28804,1,3953.9884,3953.9884
28821,1,3953.9884,3953.9884
29010,1,3953.9884,3953.9884
28618,1,3953.9884,3953.9884
29354,1,3953.9884,3953.9884
23566,1,3953.9884,3953.9884
27605,1,3953.9884,3953.9884
28647,1,3953.9884,3953.9884
29016,1,3953.9884,3953.9884
28017,1,3953.9884,3953.9884
28584,1,3953.9884,3953.9884
28833,1,3953.9884,3953.9884
28355,1,3953.9884,3953.9884
28097,1,3953.9884,3953.9884
28051,1,3953.9884,3953.9884
28661,1,3953.9884,3953.9884
27759,1,3953.9884,3953.9884
29156,1,3953.9884,3953.9884
28148,1,3953.9884,3953.9884
29139,1,3953.9884,3953.9884
28649,1,3953.9884,3953.9884
28022,1,3953.9884,3953.9884
28775,1,3953.9884,3953.9884
28838,1,3953.9884,3953.9884
28792,1,3953.9884,3953.9884
28835,1,3953.9884,3953.9884
29150,1,3953.9884,3953.9884
28675,1,3953.9884,3953.9884
28598,1,3953.9884,3953.9884
28990,1,3953.9884,3953.9884
28200,1,3953.9884,3953.9884
28658,1,3953.9884,3953.9884
28014,1,3953.9884,3953.9884
29070,1,3953.9884,3953.9884
28180,1,3953.9884,3953.9884
29285,1,3953.9884,3953.9884
28993,1,3953.9884,3953.9884
29056,1,3953.9884,3953.9884
28655,1,3953.9884,3953.9884
28824,1,3953.9884,3953.9884
23806,1,3953.9884,3953.9884
28827,1,3953.9884,3953.9884
28197,1,3953.9884,3953.9884
28363,1,3953.9884,3953.9884
28223,1,3953.9884,3953.9884
28620,1,3953.9884,3953.9884
28036,1,3953.9884,3953.9884
28039,1,3953.9884,3953.9884
28162,1,3953.9884,3953.9884
28586,1,3953.9884,3953.9884
28294,1,3953.9884,3953.9884
29170,1,3953.9884,3953.9884
28168,1,3953.9884,3953.9884
28629,1,3953.9884,3953.9884
28646,1,3953.9884,3953.9884
28772,1,3953.9884,3953.9884
28340,1,3953.9884,3953.9884
29110,1,3953.9884,3953.9884
28652,1,3953.9884,3953.9884
28795,1,3953.9884,3953.9884
28088,1,3953.9884,3953.9884
28626,1,3953.9884,3953.9884
29147,1,3953.9884,3953.9884
27673,1,3953.9884,3953.9884
28778,1,3953.9884,3953.9884
28171,1,3953.9884,3953.9884
28774,1,3953.9884,3953.9884
28997,1,3953.9884,3953.9884
28167,1,3953.9884,3953.9884
28651,1,3953.9884,3953.9884
29106,1,3953.9884,3953.9884
28147,1,3953.9884,3953.9884
28130,1,3953.9884,3953.9884
28588,1,3953.9884,3953.9884
28794,1,3953.9884,3953.9884
28041,1,3953.9884,3953.9884
28625,1,3953.9884,3953.9884
28150,1,3953.9884,3953.9884
29146,1,3953.9884,3953.9884
27672,1,3953.9884,3953.9884
28270,1,3953.9884,3953.9884
28857,1,3953.9884,3953.9884
27752,1,3953.9884,3953.9884
28648,1,3953.9884,3953.9884
29169,1,3953.9884,3953.9884
27649,1,3953.9884,3953.9884
29060,1,3953.9884,3953.9884
29352,1,3953.9884,3953.9884
28293,1,3953.9884,3953.9884
29143,1,3953.9884,3953.9884
29335,1,3953.9884,3953.9884
27666,1,3953.9884,3953.9884
28645,1,3953.9884,3953.9884
29126,1,3953.9884,3953.9884
28170,1,3953.9884,3953.9884
28047,1,3953.9884,3953.9884
28831,1,3953.9884,3953.9884
28044,1,3953.9884,3953.9884
28628,1,3953.9884,3953.9884
28161,1,3953.9884,3953.9884
28851,1,3953.9884,3953.9884
29326,1,3953.9884,3953.9884
28178,1,3953.9884,3953.9884
28619,1,3953.9884,3953.9884
28805,1,3953.9884,3953.9884
29163,1,3953.9884,3953.9884
28164,1,3953.9884,3953.9884
28825,1,3953.9884,3953.9884
24646,1,3953.9884,3953.9884
28181,1,3953.9884,3953.9884
28765,1,3953.9884,3953.9884
29157,1,3953.9884,3953.9884
28184,1,3953.9884,3953.9884
28221,1,3953.9884,3953.9884
27577,1,3953.9884,3953.9884
28018,1,3953.9884,3953.9884
29140,1,3953.9884,3953.9884
29017,1,3953.9884,3953.9884
27726,1,3953.9884,3953.9884
28573,1,3953.9884,3953.9884
28849,1,3953.9884,3953.9884
28583,1,3953.9884,3953.9884
27681,1,3953.9884,3953.9884
29141,1,3953.9884,3953.9884
28354,1,3953.9884,3953.9884
27578,1,3953.9884,3953.9884
28185,1,3953.9884,3953.9884
28643,1,3953.9884,3953.9884
28829,1,3953.9884,3953.9884
29350,1,3953.9884,3953.9884
28660,1,3953.9884,3953.9884
28222,1,3953.9884,3953.9884
28823,1,3953.9884,3953.9884
27678,1,3953.9884,3953.9884
29198,1,3953.9884,3953.9884
28179,1,3953.9884,3953.9884
27604,1,3953.9884,3953.9884
28142,1,3953.9884,3953.9884
28165,1,3953.9884,3953.9884
28182,1,3953.9884,3953.9884
28145,1,3953.9884,3953.9884
28826,1,3953.9884,3953.9884
28042,1,3953.9884,3953.9884
28852,1,3953.9884,3953.9884
29058,1,3953.9884,3953.9884
27601,1,3953.9884,3953.9884
29207,1,3953.9884,3953.9884
29144,1,3953.9884,3953.9884
24501,1,3953.9884,3953.9884
28763,1,3953.9884,3953.9884
28271,1,3953.9884,3953.9884
28797,1,3953.9884,3953.9884
28989,1,3953.9884,3953.9884
28843,1,3953.9884,3953.9884
28013,1,3953.9884,3953.9884
29155,1,3953.9884,3953.9884
28574,1,3953.9884,3953.9884
28299,1,3953.9884,3953.9884
28199,1,3953.9884,3953.9884
29158,1,3953.9884,3953.9884
28096,1,3953.9884,3953.9884
28339,1,3953.9884,3953.9884
28173,1,3953.9884,3953.9884
28176,1,3953.9884,3953.9884
29132,1,3953.9884,3953.9884
28966,1,3953.9884,3953.9884
28820,1,3953.9884,3953.9884
28657,1,3953.9884,3953.9884
27612,1,3953.9884,3953.9884
22975,1,3953.9884,3953.9884
28362,1,3953.9884,3953.9884
28654,1,3953.9884,3953.9884
22971,1,3953.9884,3953.9884
27614,1,3953.9884,3953.9884
28129,1,3953.9884,3953.9884
24491,1,3953.9884,3953.9884
28670,1,3953.9884,3953.9884
28198,1,3953.9884,3953.9884
29148,1,3953.9884,3953.9884
27611,1,3953.9884,3953.9884
28653,1,3953.9884,3953.9884
29151,1,3953.9884,3953.9884
28650,1,3953.9884,3953.9884
29340,1,3953.9884,3953.9884
28587,1,3953.9884,3953.9884
28822,1,3953.9884,3953.9884
29675,12,46795.976,3899.6646
29830,10,38452.4651,3845.2465
29669,11,41979.0807,3816.28
29721,12,45348.5877,3779.0489
29948,3,11325.5993,3775.1997
30007,8,30113.5272,3764.1909
29448,1,3756.989,3756.989
25861,1,3756.989,3756.989
28389,1,3756.989,3756.989
29385,1,3756.989,3756.989
29410,1,3756.989,3756.989
28414,1,3756.989,3756.989
29476,1,3756.989,3756.989
29475,1,3756.989,3756.989
28470,1,3756.989,3756.989
29449,1,3756.989,3756.989
20075,1,3756.989,3756.989
25857,1,3756.989,3756.989
29481,1,3729.364,3729.364
28390,1,3729.364,3729.364
28407,1,3729.364,3729.364
29467,1,3729.364,3729.364
28491,1,3729.364,3729.364
28471,1,3729.364,3729.364
28449,1,3729.364,3729.364
28443,1,3729.364,3729.364
28492,1,3729.364,3729.364
19802,1,3729.364,3729.364
29474,1,3729.364,3729.364
28458,1,3729.364,3729.364
28504,1,3729.364,3729.364
28401,1,3729.364,3729.364
28478,1,3729.364,3729.364
29466,1,3729.364,3729.364
29868,4,14812.7687,3703.1921
29800,5,18228.3542,3645.6708
29897,12,43717.8009,3643.15
29977,4,14320.2259,3580.0564
29678,8,28411.1304,3551.3913
29816,8,28309.9672,3538.7459
29863,4,13862.1415,3465.5353
19614,2,6870.0171,3435.0085
29611,3,10277.0964,3425.6988
30061,4,13647.4425,3411.8606
20452,2,6803.1536,3401.5768
18696,2,6795.2749,3397.6374
18336,2,6790.3024,3395.1512
20622,2,6784.247,3392.1235
18746,2,6779.2745,3389.6372
18338,2,6767.661,3383.8305
18242,2,6764.4896,3382.2448
18496,2,6764.4896,3382.2448
19960,2,6762.7216,3381.3608
18297,2,6762.147,3381.0735
28259,2,6761.0641,3380.532
19560,2,6760.0475,3380.0237
17351,2,6760.0475,3380.0237
18296,2,6760.0475,3380.0237
20609,2,6760.0475,3380.0237
20621,2,6760.0475,3380.0237
28194,2,6756.8651,3378.4325
18269,2,6755.0861,3377.543
19555,2,6752.2131,3376.1065
18276,2,6747.7931,3373.8965
18273,2,6745.1521,3372.576
18268,2,6742.92,3371.46
19970,2,6739.5056,3369.7528
16740,2,6739.5056,3369.7528
18240,2,6738.931,3369.4655
19794,2,6738.931,3369.4655
18710,2,6738.931,3369.4655
18709,2,6738.8868,3369.4434
19950,2,6738.8868,3369.4434
19595,2,6735.0635,3367.5317
18928,2,6735.0635,3367.5317
17285,2,6732.9861,3366.493
20239,2,6732.9861,3366.493
19089,2,6732.9861,3366.493
19613,2,6732.9861,3366.493
20228,2,6732.9861,3366.493
20623,2,6732.9861,3366.493
18288,2,6732.9861,3366.493
18214,2,6732.9861,3366.493
19084,2,6732.9861,3366.493
20616,2,6732.9861,3366.493
19609,2,6732.9861,3366.493
18484,2,6732.9861,3366.493
19602,2,6732.9861,3366.493
18188,2,6732.9861,3366.493
18309,2,6730.102,3365.051
19096,2,6730.102,3365.051
16703,2,6730.102,3365.051
19979,2,6730.102,3365.051
18908,2,6730.102,3365.051
16713,2,6730.102,3365.051
18207,2,6728.997,3364.4985
19790,2,6728.997,3364.4985
20217,2,6728.997,3364.4985
19782,2,6728.997,3364.4985
17280,2,6728.997,3364.4985
18738,2,6728.997,3364.4985
18747,2,6728.997,3364.4985
20444,2,6724.577,3362.2885
20245,2,6724.577,3362.2885
16688,2,6719.6156,3359.8078
18489,2,6719.6156,3359.8078
18281,2,6719.6156,3359.8078
11776,2,6717.5603,3358.7801
11741,2,6717.5603,3358.7801
20445,2,6716.9746,3358.4873
19785,2,6714.6541,3357.327
11323,2,6712.3668,3356.1834
18691,2,6708.002,3354.001
18213,2,6708.002,3354.001
16744,2,6708.002,3354.001
16687,2,6708.002,3354.001
17502,2,6708.002,3354.001
16743,2,6708.002,3354.001
18277,2,6708.002,3354.001
20242,2,6705.6373,3352.8186
20226,2,6704.2561,3352.128
18255,2,6704.2561,3352.128
18485,2,6699.8471,3349.9235
28243,2,6697.2172,3348.6086
20220,2,6696.8526,3348.4263
17051,2,6696.8526,3348.4263
20612,2,6696.8526,3348.4263
20629,2,6696.8526,3348.4263
20615,2,6696.8526,3348.4263
18706,2,6696.8526,3348.4263
16693,2,6696.8526,3348.4263
19956,2,6696.8526,3348.4263
18931,2,6696.8526,3348.4263
19978,2,6696.8526,3348.4263
22995,2,6696.8526,3348.4263
19568,2,6696.8526,3348.4263
15614,2,6695.394,3347.697
11295,2,6694.3663,3347.1831
18250,2,6694.3221,3347.161
19576,2,6694.3221,3347.161
20617,2,6694.3221,3347.161
18241,2,6694.3221,3347.161
19791,2,6694.3221,3347.161
18243,2,6694.3221,3347.161
19789,2,6694.3221,3347.161
18272,2,6692.5541,3346.277
19975,2,6692.5541,3346.277
18209,2,6692.5541,3346.277
19105,2,6692.5541,3346.277
19792,2,6692.5541,3346.277
20247,2,6692.5541,3346.277
18301,2,6692.5541,3346.277
19586,2,6692.5541,3346.277
16741,2,6692.5541,3346.277
20628,2,6692.5541,3346.277
20430,2,6692.5541,3346.277
20613,2,6692.5541,3346.277
18217,2,6692.5541,3346.277
19588,2,6692.5541,3346.277
18483,2,6692.5541,3346.277
19964,2,6692.5541,3346.277
20225,2,6692.5541,3346.277
20600,2,6692.5541,3346.277
19959,2,6692.5541,3346.277
19788,2,6692.5541,3346.277
19559,2,6692.5541,3346.277
18488,2,6692.5541,3346.277
18740,2,6692.5541,3346.277
19596,2,6692.5541,3346.277
19971,2,6692.5541,3346.277
19793,2,6692.5541,3346.277
19773,2,6692.5541,3346.277
19095,2,6692.5541,3346.277
19965,2,6692.5541,3346.277
18491,2,6692.5541,3346.277
18205,2,6692.5541,3346.277
22893,2,6692.4436,3346.2218
18708,2,6692.4436,3346.2218
19947,2,6692.4436,3346.2218
18724,2,6692.4436,3346.2218
19958,2,6692.4436,3346.2218
20227,2,6689.9132,3344.9566
22903,2,6689.9132,3344.9566
19949,2,6689.9132,3344.9566
19611,2,6689.9132,3344.9566
19963,2,6689.9132,3344.9566
19787,2,6689.9132,3344.9566
20451,2,6689.9132,3344.9566
19607,2,6689.9132,3344.9566
20606,2,6689.9132,3344.9566
18731,2,6689.7364,3344.8682
28255,2,6686.6976,3343.3488
27645,2,6686.6976,3343.3488
29635,8,26741.013,3342.6266
27663,2,6682.2887,3341.1443
22252,2,6682.2887,3341.1443
22112,2,6682.2887,3341.1443
28031,2,6682.2887,3341.1443
18210,2,6679.272,3339.636
20620,2,6679.272,3339.636
20448,2,6679.272,3339.636
18725,2,6679.272,3339.636
20219,2,6679.272,3339.636
18222,2,6679.272,3339.636
16742,2,6679.272,3339.636
20627,2,6679.272,3339.636
18249,2,6679.272,3339.636
19795,2,6679.272,3339.636
19977,2,6679.272,3339.636
11325,2,6678.8411,3339.4205
28288,2,6673.4266,3336.7133
19099,2,6672.6089,3336.3044
18219,2,6672.6089,3336.3044
20626,2,6672.6089,3336.3044
18494,2,6671.8685,3335.9342
18308,2,6671.8685,3335.9342
19577,2,6671.8685,3335.9342
18248,2,6671.8685,3335.9342
20246,2,6669.3381,3334.669
19556,2,6669.3381,3334.669
18260,2,6669.3381,3334.669
19093,2,6669.3381,3334.669
18718,2,6669.3381,3334.669
18930,2,6669.3381,3334.669
18692,2,6669.3381,3334.669
